location,section,mineralogy,water depth,height (m),δ13C,δ18O,44/40Ca,44/42Ca,44/43Ca,δ26Mg,δ25Mg,Sr/Ca (mmol/mol),Mg/Ca (mmol/mol),Mn/Ca (μmol/mol),U/Ca (μmol/mol),Mn/Sr (mmol/mmol)
Australia,J73,Limestone,3,448.9,3.53,-7.98,-0.996760246,0.05358065,,,,1.121190621,21.29155016,2075.605638,0.374847428,1.851251339
Australia,J73,Dolostone,1,457.9,2.52,-6.99,-1.010805328,0.046726678,,-1.77,,0.171924614,782.1597821,4836.499788,0.330193419,28.1315146
Australia,J73,Dolostone,1,467.9,3.45,-8.51,,,,-1.73,,0.173319704,92.1407586,1435.205097,0.310390996,8.280680522
Australia,J73,Dolostone,1,484.1,3.74,-8.41,-1.130612705,-0.01173889,,-1.52,,0.168589502,918.4077727,3636.698729,0.187756336,21.57132375
Australia,J73,Dolostone,1,496.8,2.45,-7.65,-0.774633197,0.161979047,,-1.6,,0.159526256,836.5007841,7525.049542,0.696879518,47.17122893
Australia,J73,Dolostone,1,505.2,1.96,-7.76,-0.790254098,0.154356198,,-1.76,,0.200087544,835.3754909,20445.60052,0.778328655,102.1832749
Australia,J73,Dolostone,1,518.4,-2.78,-1.78,-0.801139344,0.149044488,,-2.04,,0.370403443,972.369171,15401.59203,0.495322478,41.5805855
Death Valley,C13,Dolostone,1,0.2,-3.8,-7.6,-0.878363508,-0.075712678,-0.046981303,,,,,,,
Death Valley,C13,Dolostone,1,0.4,-3.8,-7.9,-0.934363108,-0.103029556,-0.000452333,,,,,,,
Death Valley,C13,Limestone,2,1,-3.5,-12,-0.792641184,-0.03389691,-0.008371506,,,,,,,
Death Valley,C13,Dolostone,1,1.2,-4.6,-7.6,-0.877955509,-0.075513655,-0.070479867,,,,,,,
Death Valley,C13,Dolostone,1,1.4,-5.1,-8.2,-0.90976755,-0.091031723,-0.041665259,,,,,,,
Death Valley,C13,Dolostone,1,1.6,-4.7,-8.7,-1.110907796,-0.189148916,-0.088012747,,,,,,,
Death Valley,C13,Dolostone,1,1.8,-4.8,-7.3,-0.915880295,-0.09401355,-0.066619041,,,,,,,
Death Valley,C13,Dolostone,1,2,,,-0.821647697,-0.048046429,-0.042596332,,,,,,,
Death Valley,C13,Limestone,2,21.2,-11.2,-15.7,-1.268003649,-0.26578104,-0.124082097,,,,,,,
Death Valley,C13,Limestone,2,28.8,-9.3,-12.7,-1.288043154,-0.275556408,-0.186496237,,,,,,,
Death Valley,C13,Limestone,2,28.8,-11,-17.8,-1.145486982,-0.206016812,-0.069206133,,,,,,,
Death Valley,C13,Limestone,2,35,-11,-15.2,-1.134803179,-0.200805201,-0.140255488,,,,,,,
Death Valley,C13,Limestone,2,40,-11.2,-16.5,-1.21532148,-0.240082421,-0.121650442,,,,,,,
Death Valley,C13,Limestone,2,41.6,-10.6,-6.6,-0.981023591,-0.125790768,-0.02714681,,,,,,,
Death Valley,C13,Limestone,2,45,-10.9,-15.9,-1.26674821,-0.265168631,-0.108346673,,,,,,,
Death Valley,C13,Limestone,2,46,-10.9,-15.4,-1.023618669,-0.146568854,-0.065606325,,,,,,,
Death Valley,C13,Limestone,2,46,-8.3,-8.2,-0.931405238,-0.101586693,-0.084879294,,,,,,,
Death Valley,C13,Limestone,2,46.7,-9.8,-6.5,-0.993424051,-0.131839772,-0.114571487,,,,,,,
Death Valley,C13,Limestone,2,49,-9.8,-14.6,-1.08138263,-0.174746396,-0.132444344,,,,,,,
Death Valley,C13,Limestone,2,49.8,-11.1,-16.6,-1.181385928,-0.223528493,-0.039574844,,,,,,,
Death Valley,C13,Limestone,2,52,-9.9,-6.7,-1.083615685,-0.175835692,-0.080917844,,,,,,,
Death Valley,C13,Limestone,2,53,-8.7,-8,-0.779597431,-0.027534104,0.014535396,,,,,,,
Death Valley,C13,Limestone,2,66,-9.5,-7.3,-0.808508433,-0.041637032,-0.042487287,,,,,,,
NW Canada,J1304,Limestone,5,0.1,-13.60125,-9.409052215,-1.478336599,-0.415149373,-0.168240544,,,2.012876019,465.7866938,5841.021476,0.300907461,2.901828737
NW Canada,J1304,Limestone,5,3.6,-12.72425,-12.68249938,-1.569938462,-0.459833208,-0.229895237,,,0.668145817,8.691717147,577.353272,1.457004373,0.864112679
NW Canada,J1304,Limestone,5,5.4,-12.64125,-12.28061866,-1.40355389,-0.378670002,-0.226864814,,,0.410660396,8.051074125,694.0549874,0.176276328,1.690094769
NW Canada,J1304,Limestone,5,8.6,-12.35525,-11.99158129,-1.717635033,-0.531880316,-0.314320633,,,0.766850752,10.22555275,421.6526214,1.723413818,0.549849655
NW Canada,J1304,Limestone,5,11.3,-11.92325,-11.56000495,-1.519615807,-0.435285572,-0.221624736,,,0.916026392,5.139189477,213.7746895,2.533123633,0.233371758
NW Canada,J1304,Limestone,5,15.4,-12.49325,-12.33407077,-1.333283522,-0.344391774,-0.168276346,,,0.416144781,10.45762622,585.0245532,0.251314769,1.405819754
NW Canada,J1304,Limestone,5,18.9,-12.59525,-12.43206632,-1.250118126,-0.303823288,-0.201555572,,,0.430860608,11.11784071,646.4517398,0.182947859,1.50037327
NW Canada,J1304,Limestone,5,23.1,-12.76025,-12.06780005,-1.3453857,-0.350295276,-0.160260219,,,0.536440855,48.47591412,1073.625938,0.147233825,2.001387343
NW Canada,J1304,Limestone,5,39.1,-11.27825,-11.61840634,-1.538069986,-0.44428761,-0.241128364,,,1.678342177,129.1194668,570.2117647,1.419468103,0.339747027
NW Canada,J1304,Limestone,5,41.7,-11.27425,-12.58054442,,,,,,1.783023336,48.57931056,539.1037817,2.137784326,0.302353744
NW Canada,J1304,Limestone,5,64.1,-10.34225,-12.8864093,-1.642128667,-0.495047942,-0.26248324,,,1.43877184,42.06894011,474.8925334,2.961169759,0.330067993
NW Canada,J1304,Limestone,5,66.9,-10.34025,-12.54490968,-1.506385274,-0.428831653,-0.21568097,,,1.251160369,58.08624561,560.558546,1.779794606,0.448030932
NW Canada,J1304,Limestone,5,68.8,-10.56125,-12.74683989,-1.551745355,-0.450958522,-0.226046253,,,1.218181785,33.34891575,359.8158263,3.514342046,0.295371209
NW Canada,J1304,Limestone,5,105.9,-9.69225,-10.77604058,-1.529444652,-0.44008013,-0.256696337,,,1.858294128,136.4705739,544.9605294,2.418639913,0.29325849
NW Canada,J1304,Limestone,5,109.1,-8.958857143,-9.56477746,-1.344258171,-0.349745261,-0.202433965,,,1.742265161,218.9032784,741.730656,1.01959823,0.425727767
NW Canada,J1304,Limestone,5,112.2,-9.240857143,-10.78427758,-1.72490751,-0.450942713,-0.294974909,,,3.412159779,58.29626156,237.5099541,3.335509622,0.069606926
NW Canada,J1304,Limestone,5,117.2,-8.989857143,-10.19036519,-1.782345127,-0.563446215,-0.279168644,,,3.130081456,11.07219625,251.6072401,2.039368639,0.080383608
NW Canada,J1304,Limestone,5,120.2,-8.716857143,-10.03792767,-1.852240638,-0.597541587,-0.29070473,,,3.794356833,22.64932107,139.8543013,3.457666201,0.0368585
NW Canada,J1304,Limestone,5,123.3,-8.662857143,-9.716225121,-1.77290859,-0.558843027,-0.308881366,,,4.090670998,46.94101747,154.0257026,2.52663318,0.037652919
NW Canada,J1304,Limestone,5,127.5,-8.575857143,-9.811251105,-1.689712733,-0.518259682,-0.198978152,,,4.590678894,17.44469275,100.9530087,2.112494714,0.021990867
NW Canada,J1304,Limestone,5,132.5,-8.610857143,-10.03099869,-1.699073402,-0.522825861,-0.245696434,,,4.068547517,111.689478,256.187693,1.570535519,0.062967851
NW Canada,J1304,Limestone,5,135.2,-8.804857143,-9.35690812,-1.634126571,-0.491144481,-0.262651254,,,2.14693129,27.49078347,149.367672,3.274043785,0.069572637
NW Canada,J1304,Limestone,5,137.2,-8.745857143,-9.335131332,-1.631242048,-0.489737396,-0.195572427,,,2.970077244,138.4670305,313.2035945,2.508771403,0.105453013
NW Canada,J1304,Limestone,5,139.2,-8.796857143,-9.553889066,-1.619184975,-0.483855897,-0.206626755,,,2.588097252,144.5069056,421.6824733,2.023330417,0.162931464
NW Canada,J1304,Limestone,5,146.5,-8.621857143,-9.433126878,-1.816376489,-0.58004688,-0.277218935,,,3.23492932,82.60102138,242.1180805,1.608727118,0.074844937
NW Canada,J1304,Limestone,5,154.8,-8.262857143,-9.36680666,-1.666887437,-0.507125391,-0.228045414,,,1.661401471,52.16904927,201.0159763,2.114348844,0.120991813
NW Canada,J1304,Limestone,5,160.4,-7.784857143,-9.161906883,-1.731822164,-0.538800868,-0.250328114,,,2.11712578,29.17940197,162.9220737,1.967218763,0.076954367
NW Canada,J1304,Limestone,5,161.6,-7.754857143,-8.741218934,-1.70551571,-0.525968451,-0.2650513,,,2.499442549,6.732194277,85.61935932,4.366832173,0.034255382
NW Canada,J1304,Limestone,5,163.4,-7.696857143,-10.23688832,-1.559521333,-0.454751682,-0.248806584,,,1.607944551,10.11041452,98.34700644,2.944086138,0.061163183
NW Canada,J1304,Limestone,5,170.1,-7.131857143,-10.06465373,-1.448580282,-0.316148943,-0.177814241,,,1.319773272,11.61348405,108.2935294,3.510527984,0.082054647
NW Canada,J1304,Limestone,5,181.9,-0.493857143,-8.83426521,-1.340853254,-0.263599174,-0.144209545,,,1.883316871,14.28656432,133.398006,0.727070237,0.070831419
NW Canada,J1304,Limestone,5,189.5,-3.023857143,-9.015408492,-1.295484489,-0.241468069,-0.072602853,,,1.190248418,19.59640259,375.2439272,0.216741941,0.315265218
NW Canada,J1304,Limestone,5,192.3,0.089142857,-8.952057836,-1.190547317,-0.190279204,-0.153380179,,,2.652875279,6.642789094,267.4192164,0.921281364,0.100803539
NW Canada,J1304,Limestone,5,197.2,-1.780857143,-9.43609644,-1.234802422,-0.21186706,-0.034659204,,,1.605392132,17.222006,657.154611,0.207352376,0.409342115
NW Canada,J1304,Limestone,5,203.7,-0.121857143,-9.202490897,-1.280290267,-0.318541406,-0.20553573,,,2.117482212,11.49229319,687.0789658,0.468922521,0.324479215
NW Canada,JB1704/J1711,Dolostone,1,1,-9.116975481,-6.21541435,-1.040453914,-0.12,-0.11,,,0.686455773,974.5954801,13862,0.3,20.19358064
NW Canada,JB1704/J1711,Dolostone,3,2.3,-8.810858043,-6.185564007,-0.961147262,-0.04,-0.02,,,0.773259872,961.0699365,10694.83,1.88,13.83083539
NW Canada,JB1704/J1711,Dolostone,3,3,-7.189759769,-6.278147763,-1.083754268,-0.12,0.01,,,0.443116226,846.2639703,8037,0.27,18.13745363
NW Canada,JB1704/J1711,Dolostone,3,4,-5.247264648,-3.839585759,-1.103817235,-0.11,-0.01,,,0.145258543,1120.21261,1666.5,0.11,11.47264707
NW Canada,JB1704/J1711,Dolostone,3,4.4,-7.533335821,-6.031584665,-0.886791531,0,-0.04,,,0.690478971,884.840799,7168.5,0.21,10.38192371
NW Canada,JB1704/J1711,Dolostone,3,5.3,-5.830949105,-5.008844139,-1.051118207,-0.11,-0.07,,,0.629023607,913.2996122,8238.1,0.31,13.09664679
NW Canada,JB1704/J1711,Dolostone,3,6,-6.472460409,-5.353038773,,,,,,0.707136668,907.4985834,8457.92,0.23,11.96079963
NW Canada,JB1704/J1711,Dolostone,3,7,-6.09669496,-5.34468743,-0.829910106,0.03,-0.02,,,0.649687881,853.5005511,6778.63,0.27,10.4336716
NW Canada,JB1704/J1711,Dolostone,3,8,-7.086122392,-6.114164669,-1.069130056,-0.09,-0.06,,,0.696638173,906.7142798,5338.89,0.32,7.663791921
NW Canada,JB1704/J1711,Dolostone,3,9.1,-5.472887654,-5.324260454,-0.936258499,-0.03,-0.04,,,0.486642769,770.9948048,3936.52,0.23,8.089136946
NW Canada,JB1704/J1711,Dolostone,3,10,-6.937521717,-6.176344861,,,,,,0.43146743,917.5129104,5216.35,0.29,12.08978855
NW Canada,JB1704/J1711,Dolostone,3,11.4,-7.387759583,-6.169087236,-0.95173066,-0.03,-0.02,,,0.543592624,1012.072502,3976.76,0.37,7.315698975
NW Canada,JB1704/J1711,Dolostone,3,12.8,-6.765508921,-5.475922818,-0.990385329,-0.08,0.03,,,0.46523157,984.3023547,4443,0.32,9.550082765
NW Canada,JB1704/J1711,Dolostone,3,14.1,-6.888876479,-5.851534408,-0.918980715,-0.04,-0.12,,,0.729115506,818.1470579,3433.85,0.29,4.709610438
NW Canada,JB1704/J1711,Dolostone,3,16,-6.937819019,-5.863464898,,,,,,0.425134993,878.2529394,2539.34,0.26,5.973020436
NW Canada,JB1704/J1711,Dolostone,3,17,-7.536859523,-6.427180545,-0.954754588,-0.06,-0.03,,,0.596290968,991.2054574,2538.93,0.37,4.257870965
NW Canada,JB1704/J1711,Dolostone,3,18,-6.396417455,-5.930872166,,,,,,0.539427766,989.6475593,3076.49,0.31,5.703247394
NW Canada,JB1704/J1711,Dolostone,3,19,-6.519178287,-5.858295019,-0.844875012,0.01,0,,,0.559417262,622.3735478,2983.3,0.15,5.33287083
NW Canada,JB1704/J1711,Dolostone,3,20.2,-5.261233675,-5.296170104,-0.77469374,0.05,-0.07,,,0.768890972,859.1932027,3273.17,0.18,4.25700147
NW Canada,JB1704/J1711,Dolostone,3,21.6,-5.412106132,-5.914699724,-0.862821794,-0.03,0,,,0.318638758,737.1316083,1904.03,0.25,5.975512867
NW Canada,JB1704/J1711,Dolostone,3,22.5,-8.386275499,-9.819814184,-0.716180726,0.06,0.08,,,0.382650924,101.8710756,527.26,0.07,1.377913828
NW Canada,JB1704/J1711,Dolostone,3,23.6,-7.536859523,-7.326142957,-0.901796671,-0.03,0.01,,,0.425041962,580.9204185,1586.14,0.24,3.731725669
NW Canada,JB1704/J1711,Dolostone,3,24.7,-7.203969358,-7.873553602,-0.777254867,0.03,-0.02,,,0.420357159,440.5399392,1173.35,0.26,2.791316799
NW Canada,JB1704/J1711,Dolostone,3,25.8,-7.309337387,-7.905765924,-0.632529359,0.12,0.03,,,0.589080548,469.4461796,1174.19,0.29,1.993258823
NW Canada,JB1704/J1711,Dolostone,3,27.9,-6.385662765,-7.520182401,-0.764174424,0.03,-0.08,,,0.38975782,486.9537291,1345.68,0.22,3.45260552
NW Canada,JB1704/J1711,Dolostone,3,29,-8.683166607,-10.9957628,-0.780619772,0.03,0.03,,,0.38841035,84.04296522,375.38,0.08,0.966452103
NW Canada,JB1704/J1711,Dolostone,3,30.2,-7.127319678,-6.578896608,-0.938112821,-0.05,0,,,0.421598083,840.1276728,2096.58,0.32,4.972935325
NW Canada,JB1704/J1711,Dolostone,3,31.6,-8.377376856,-9.829557418,-0.763022696,0.03,0.01,,,0.430178911,172.3692318,551.88,0.15,1.282908079
NW Canada,JB1704/J1711,Dolostone,3,33,-7.458591909,-8.42414571,-0.904025839,-0.05,0,,,0.400886458,360.4763617,930.04,0.29,2.319958638
NW Canada,JB1704/J1711,Dolostone,3,34.4,-7.010626102,-6.282225093,-0.98380642,-0.09,-0.03,,,0.484530141,867.3254244,2365.62,0.37,4.882296887
NW Canada,JB1704/J1711,Limestone,3,35.9,-8.624314215,-10.97170298,-0.683383729,0.09,0.04,,,0.296522253,50.27457709,342.28,0.06,1.154314716
NW Canada,JB1704/J1711,Limestone,3,36.9,-8.419847655,-10.47996796,-0.662449774,0.07,0.04,,,0.355350841,80.81277324,393.94,0.1,1.108594534
NW Canada,JB1704/J1711,Limestone,3,38.3,-8.313063932,-11.92614217,-0.726412261,0.05,0.06,,,0.355584586,94.27063559,503.35,0.08,1.415556299
NW Canada,JB1704/J1711,Limestone,3,39.4,-8.404679512,-10.52947949,-0.733412503,0.03,0.03,,,0.428293823,68.39473397,365.75,0.09,0.853969823
NW Canada,JB1704/J1711,Limestone,3,40.6,-8.524406716,-10.69988665,-0.755682443,0.04,0.06,,,0.361530026,53.03801275,412.7,0.06,1.141537272
NW Canada,JB1704/J1711,Limestone,3,41.6,-8.454026536,-10.92000419,-0.564434248,0.14,0.09,,,0.393110831,30.16436417,338.4,0.07,0.860825939
NW Canada,JB1704/J1711,Limestone,3,43.6,-7.568813744,-9.49411181,-0.667184846,0.05,0.08,,,0.389659476,139.9059748,686.68,0.12,1.762256641
NW Canada,JB1704/J1711,Limestone,3,45.6,-8.182380018,-10.30495273,,,,,,0.310655972,49.29820203,455.47,0.05,1.466155622
NW Canada,JB1704/J1711,Dolostone,3,46.8,-7.055071504,-7.495074941,-0.957128866,-0.09,0.04,,,0.559216659,542.524645,1180.44,0.33,2.11088132
NW Canada,JB1704/J1711,Dolostone,3,48.2,-7.260733226,-8.206322192,-0.718482494,0.04,0.07,,,0.383505095,405.2707762,1139.08,0.21,2.970182184
NW Canada,JB1704/J1711,Limestone,3,49.2,-7.767010805,-9.825978271,-0.737354327,0.06,0.06,,,0.336655805,98.62202194,593.2,0.09,1.762037047
NW Canada,JB1704/J1711,Limestone,3,50.2,-8.036599256,-10.36185611,-0.689475805,0.09,-0.09,,,0.427076247,36.56650645,634.67,0.06,1.486081242
NW Canada,JB1704/J1711,Limestone,3,51.3,-8.094082193,-10.41489899,-0.554753825,0.16,0.03,,,0.335915603,16.92061947,330.45,0.06,0.983729237
NW Canada,JB1704/J1711,Limestone,3,52.8,-7.948425899,-9.938573211,-0.568486885,0.15,0.02,,,0.344450097,27.84488757,431.45,0.05,1.252576219
NW Canada,JB1704/J1711,Limestone,3,53.8,-7.29387915,-9.111615977,,,,,,0.423947522,106.5974677,678.81,0.09,1.601165156
NW Canada,JB1704/J1711,Limestone,3,55,-7.342229787,-9.295848313,-0.73861314,0.06,0.03,,,0.329884257,56.49276795,532.05,0.08,1.612838409
NW Canada,JB1704/J1711,Limestone,3,55.8,-7.596070632,-9.457872,-0.640905893,0.12,0.03,,,0.381180619,41.1497474,829.54,0.08,2.176238664
NW Canada,JB1704/J1711,Limestone,3,56.8,-6.7,-7.83,-0.71,0.08,-0.03,,,,,,,
NW Canada,JB1704/J1711,Limestone,3,58.6,-6.91634126,-8.032275692,-0.744625996,0.07,0.06,,,0.42,207.95,1324.39,0.17,
NW Canada,JB1704/J1711,Limestone,3,61.4,-7.183075607,-9.138664121,-0.754688892,0.06,0.01,,,0.45,97.33,842.55,0.92,2.926596368
NW Canada,JB1704/J1711,Limestone,3,62.2,-7.343035631,-9.368772231,-0.655581205,0.1,0.02,,,0.34,35.96,638.19,0.53,2.485818254
NW Canada,JB1704/J1711,Limestone,3,63.2,-7.362375886,-7.669064858,-0.667535129,0.09,0.09,,,0.27,25.3,662.04,0.81,2.328726426
NW Canada,JB1704/J1711,Limestone,3,64.2,-7.496145982,-8.601480021,-0.811901352,0.03,0,,,0.33,13,796.88,1.36,2.015618087
NW Canada,JB1704/J1711,Limestone,3,65.6,-7.338481314,-9.321309972,-0.712077812,0.08,0.02,,,0.47,63.55,678.09,1.18,1.680902955
NW Canada,JB1704/J1711,Limestone,3,67.3,-6.086422942,-6.155345941,-0.903615609,-0.01,-0.04,,,0.74,536,1717.9,1.35,0.920299179
NW Canada,JB1704/J1711,Limestone,3,68.3,-6.910034407,-9.444513761,-0.688871449,0.09,0.1,,,0.48,46.88,590.94,2.03,3.568030546
NW Canada,JB1704/J1711,Limestone,3,69.7,-6.067669943,-7.367721004,-0.880551901,0,0.05,,,0.63,233.6,1204.72,0.7,0.942596015
NW Canada,JB1704/J1711,Limestone,3,72.2,-6.69969671,-9.506571965,-0.53412968,0.17,0.04,,,0.46,71.18,1001.98,4.77,2.597933361
NW Canada,JB1704/J1711,Limestone,3,74.4,-5.099778644,-5.473618309,-0.976626127,-0.05,0.05,,,0.46,71.18,1001.98,4.77,2.160732178
NW Canada,JB1704/J1711,Limestone,2,90.5,2.941666719,-6.037421219,,,,,,,,,,
NW Canada,JB1704/J1711,Limestone,2,90.8,2.505606952,-7.54277415,,,,,,,,,,
NW Canada,JB1704/J1711,Limestone,2,91.2,2.974431878,-5.764600694,,,,,,,,,,
NW Canada,JB1704/J1711,Limestone,2,94.7,2.994252777,-5.829332187,,,,,,,,,,
NW Canada,JB1704/J1711,Limestone,2,94.9,2.927306681,-6.455048003,,,,,,,,,,
NW Canada,JB1704/J1711,Limestone,2,98.6,3.018118756,-6.975204731,,,,,,,,,,
NW Canada,JB1704/J1711,Limestone,2,98.8,4.41144702,-6.145877749,,,,,,,,,,
NW Canada,JB1704/J1711,Limestone,2,100.5,2.722423311,-5.599183084,,,,,,,,,,
NW Canada,JB1704/J1711,Limestone,2,101.3,2.161572785,-6.589186407,,,,,,,,,,
NW Canada,JB1704/J1711,Limestone,2,101.8,4.512371799,-6.93055778,,,,,,,,,,
NW Canada,JB1704/J1711,Limestone,2,102.3,4.656781202,-5.573171955,,,,,,,,,,
NW Canada,JB1704/J1711,Limestone,2,102.9,4.703097383,-5.268347864,,,,,,,,,,
NW Canada,JB1704/J1711,Limestone,2,103.5,4.083795432,-6.238530048,,,,,,,,,,
