SampName,SampCategory,SampSubCategory,SampNum,Mineralogy,Mineralogy2,Date,Time,AnalysisID,RepliicateID,MassSpec,rxnTemp,SampYN,RefYN,Bad,D47TE,AFF,ARF_ID1,ARF_ID2,ARF_ID3,d45,sd_d45,d46,sd_d46,d47,sd_d47,d48,sd_d48,d49,sd_d49,d13C_wg_VPDB,d18O_wg_VSMOW,d13C,se_13,d18O,se_18,AFF_d18O,Final_d13Ccarb,Final_d18Ocarb_VSMOW,D47,sd_D47,se_D47,D48,sd_D48,se_D48,D49,sd_D49,se_D49,SlopeEGL,SlopeETF,IntETF,D47rfac
ETH-4,Sample,NA,NA,Calcite,NA,3/05/18 07,58:47,19655,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230515,NA,NA,-7.342264,NA,-5.468866,NA,-13.312122,NA,-10.890217,NA,-39.782064,NA,-2.628,25.952,-10.281849,0.0012,20.364647,0.0019,1.0087142,-10.281849,11.69236022011648,-0.407212,NA,0.01546977840195578,0.017732,NA,NA,-21.725814,NA,NA,NA,NA,NA,0.459418
IAEA-C1,Sample,NA,NA,Calcite,NA,3/05/18 09,21:10,19656,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230515,NA,NA,5.077846,NA,11.248685,NA,15.800617,NA,22.342016,NA,45.874471,NA,-2.628,25.952,2.357511,0.001,37.505665,0.0021,1.0087142,2.357511,28.83337822011648,-0.545786,NA,0.013420329218903173,-0.275621,NA,NA,17.627906,NA,NA,NA,NA,NA,0.306903
IAEA-C2,carbSTD,ETH-1,NA,Calcite,NA,3/05/18 10,43:11,19657,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230515,NA,NA,-4.902941,NA,4.353347,NA,-1.013736,NA,8.73283,NA,12.310506,NA,-2.628,25.952,-8.040851,0.001,30.44699,0.0015,1.0087142,-8.040851,21.77470322011648,-0.214047,NA,0.013470218760685397,0.007068,NA,NA,8.977959,NA,NA,NA,NA,NA,0.652504
ETH-1,carbSTD,ETH-4,NA,Calcite,NA,3/05/18 12,05:26,19658,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230515,NA,NA,4.681585,NA,11.339113,NA,15.370467,NA,22.496091,NA,36.971228,NA,-2.628,25.952,1.931296,0.0011,37.599463,0.0019,1.0087142,1.931296,28.92717622011648,-0.650384,NA,0.011749207777239878,-0.303756,NA,NA,9.211826,NA,NA,NA,NA,NA,0.200049
ETH-1,carbSTD,IAEA-C2,NA,Calcite,NA,3/05/18 16,46:38,19659,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,4.680752,NA,11.297689,NA,15.377846,NA,22.687856,NA,47.415359,NA,-2.633,25.952,1.928957,0.0012,37.555056,0.0016,1.0087142,1.928957,28.88276922011648,-0.60202,NA,0.011974875939678659,-0.034353,NA,NA,19.459327,NA,NA,NA,NA,NA,0.241603
ETH-2,Sample,NA,NA,Calcite,NA,3/05/18 18,08:22,19660,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,-7.165115,NA,-5.276285,NA,-13.169082,NA,-10.79235,NA,-9.373315,NA,-2.633,25.952,-10.102819,0.031,20.560162,0.0205,1.0087142,-10.102819,11.887875220116477,-0.636594,NA,0.012283444809221365,-0.270533,NA,NA,8.678975,NA,NA,NA,NA,NA,0.212847
IAEA-C2,carbSTD,ETH-3,NA,Calcite,NA,3/05/18 19,30:43,19661,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,-4.889489,NA,4.379168,NA,-0.942207,NA,8.833194,NA,11.812987,NA,-2.633,25.952,-8.030365,0.0008,30.471613,0.0018,1.0087142,-8.030365,21.79932622011648,-0.181675,NA,0.012383181888914822,0.055142,NA,NA,8.416606,NA,NA,NA,NA,NA,0.687569
IAEA-C1,carbSTD,ETH-4,NA,Calcite,NA,3/05/18 20,52:40,19662,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,5.082851,NA,11.240026,NA,15.813309,NA,22.398564,NA,30.605988,NA,-2.633,25.952,2.360198,0.0013,37.494895,0.0021,1.0087142,2.360198,28.82260822011648,-0.530018,NA,0.011055549182353623,-0.203202,NA,NA,2.783341,NA,NA,NA,NA,NA,0.317137
ETH-3,carbSTD,IAEA-C2,NA,Calcite,NA,3/05/18 22,14:41,19663,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,4.433291,NA,11.846941,NA,16.056679,NA,23.657716,NA,50.359592,NA,-2.633,25.952,1.644718,0.001,38.119744,0.0018,1.0087142,1.644718,29.447457220116476,-0.213557,NA,0.012993252422928026,-0.172384,NA,NA,21.502861,NA,NA,NA,NA,NA,0.649564
WS4_54.4_A,Sample,NA,NA,Dolomite,NA,3/05/18 23,37:09,19664,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,5.77157,NA,15.993389,NA,21.480591,NA,32.088789,NA,50.716111,NA,-2.633,25.952,2.921041,0.001,42.375248,0.0022,1.0087142,2.921041,32.49818715774618,-0.283875,NA,0.013282401412338486,-0.148945,NA,NA,12.233321,NA,NA,NA,NA,NA,0.574246
KDW2_51.0_A,Sample,NA,NA,Dolomite,NA,3/05/19 00,59:28,19665,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,5.645287,NA,11.997321,NA,17.353982,NA,23.993382,NA,32.336916,NA,-2.633,25.952,2.932665,0.0012,38.271366,0.0022,1.0087142,2.932665,28.39430515774618,-0.327699,NA,0.011933366323925035,-0.14174,NA,NA,2.393231,NA,NA,NA,NA,NA,0.529296
WS2_9.2_A,carbSTD,ETH-3,NA,Dolomite,NA,3/05/19 02,22:20,19666,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,5.154219,NA,13.1686,NA,18.052025,NA,26.482472,NA,47.609435,NA,-2.633,25.952,2.365652,0.0011,39.475477,0.0021,1.0087142,2.365652,29.59841615774618,-0.275219,NA,0.014667131420470459,-0.027386,NA,NA,15.441505,NA,NA,NA,NA,NA,0.58425
ETH-3,carbSTD,ETH-4,NA,Calcite,NA,3/05/19 03,44:21,19667,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,4.428659,NA,11.845066,NA,16.033625,NA,23.574485,NA,32.620655,NA,-2.633,25.952,1.639844,0.0009,38.117829,0.0021,1.0087142,1.639844,29.44554222011648,-0.229664,NA,0.013299483072190033,-0.249972,NA,NA,4.259861,NA,NA,NA,NA,NA,0.632647
ETH-4,carbSTD,ETH-1,NA,Calcite,NA,3/05/19 05,06:28,19668,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,-7.342743,NA,-5.503182,NA,-13.346263,NA,-11.021272,NA,-6.769613,NA,-2.633,25.952,-10.283998,0.0012,20.327536,0.0014,1.0087142,-10.283998,11.655249220116477,-0.407393,NA,0.012933187090201904,-0.045764,NA,NA,11.976548,NA,NA,NA,NA,NA,0.453706
KDW2_130.2_A_A,Sample,NA,NA,Dolomite,NA,3/05/19 06,35:19,19669,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,1.864763,NA,9.599668,NA,11.097623,NA,19.206588,NA,39.582009,NA,-2.633,25.952,-1.014001,0.0012,35.817658,0.0038,1.0087142,-1.014001,25.940597157746183,-0.278632,NA,0.013896843352196913,-0.083292,NA,NA,18.223044,NA,NA,NA,NA,NA,0.582508
KDW2_51.0_A,carbSTD,ETH-2,NA,Dolomite,NA,3/05/19 07,57:58,19670,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,5.646412,NA,11.996006,NA,17.352618,NA,23.927169,NA,44.196537,NA,-2.633,25.952,2.933914,0.001,38.270012,0.0021,1.0087142,2.933914,28.392951157746182,-0.328916,NA,0.012613386041304395,-0.203794,NA,NA,13.910235,NA,NA,NA,NA,NA,0.528018
WS2_9.2_A,Sample,NA,NA,Dolomite,NA,3/05/19 09,20:16,19671,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,5.172545,NA,13.225682,NA,18.132645,NA,26.497682,NA,37.584294,NA,-2.633,25.952,2.383118,0.0048,39.534061,0.0118,1.0087142,2.383118,29.657000157746182,-0.270233,NA,0.009455651625118036,-0.125238,NA,NA,5.59332,NA,NA,NA,NA,NA,0.589467
ETH-2,Sample,NA,NA,Calcite,NA,3/05/19 10,42:45,19672,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,-7.171536,NA,-5.29118,NA,-13.16138,NA,-10.689642,NA,-7.859998,NA,-2.633,25.952,-10.109121,0.0012,20.544879,0.0015,1.0087142,-10.109121,11.87259222011648,-0.607413,NA,0.015531442419216066,-0.136789,NA,NA,10.256559,NA,NA,NA,NA,NA,0.243504
ETH-1,carbSTD,IAEA-C1,NA,Calcite,NA,3/05/19 12,05:30,19673,NA,Nu_Perspective,70,NA,N,0,0.2085,0,20230518,NA,NA,4.675178,NA,11.291569,NA,15.352672,NA,22.468968,NA,33.973341,NA,-2.633,25.952,1.923233,0.001,37.548783,0.0024,1.0087142,1.923233,28.87649622011648,-0.615132,NA,0.012300109087230136,-0.236277,NA,NA,6.394001,NA,NA,NA,NA,NA,0.227833
WS4_30.0_A,carbSTD,ETH-2,NA,Dolomite,NA,3/05/19 13,27:49,19674,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,6.452264,NA,16.459254,NA,22.644693,NA,33.118316,NA,43.8152,NA,-2.633,25.952,3.630439,0.0009,42.852126,0.0024,1.0087142,3.630439,32.97506515774618,-0.29359,NA,0.01047410149706831,-0.068781,NA,NA,3.955569,NA,NA,NA,NA,NA,0.563731
KDW2_119.1_A_A,carbSTD,ETH-2,NA,Dolomite,NA,3/05/19 14,50:46,19675,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,3.821513,NA,11.079552,NA,14.597519,NA,22.164516,NA,33.970166,NA,-2.633,25.952,1.019966,0.0009,37.333021,0.0018,1.0087142,1.019966,27.455960157746183,-0.276204,NA,0.012106187921800774,-0.114768,NA,NA,7.718088,NA,NA,NA,NA,NA,0.584131
SB1_98_A,Sample,NA,NA,Dolomite,NA,3/05/19 16,22:05,19676,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,6.631815,NA,17.879451,NA,24.23491,NA,35.804164,NA,50.796928,NA,-2.633,25.952,3.770107,0.0012,44.310326,0.0041,1.0087142,3.770107,34.433265157746185,-0.296545,NA,0.018580061969939592,-0.264824,NA,NA,7.70994,NA,NA,NA,NA,NA,0.560204
ETH-3,carbSTD,ETH-4,NA,Calcite,NA,3/05/19 17,44:26,19677,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,4.411764,NA,11.846057,NA,16.009765,NA,23.731515,NA,34.812571,NA,-2.633,25.952,1.621777,0.001,38.118886,0.002,1.0087142,1.621777,29.446599220116482,-0.236756,NA,0.013806506669999913,-0.098556,NA,NA,6.407679,NA,NA,NA,NA,NA,0.625202
IAEA-C2,Sample,NA,NA,Calcite,NA,3/05/19 19,06:54,19678,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,-4.890389,NA,4.384415,NA,-0.995658,NA,8.677873,NA,3.563613,NA,-2.633,25.952,-8.031518,0.001,30.477004,0.0018,1.0087142,-8.031518,21.80471722011648,-0.239368,NA,0.012849587452891033,-0.109274,NA,NA,0.185621,NA,NA,NA,NA,NA,0.626967
SB1_98_A,carbSTD,ETH-1,NA,Dolomite,NA,3/05/19 20,36:54,19679,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,6.613212,NA,18.065627,NA,24.420284,NA,36.276343,NA,45.708713,NA,-2.633,25.952,3.743446,0.001,44.501582,0.0028,1.0087142,3.743446,34.62452115774618,-0.276322,NA,0.01495954875762311,-0.174869,NA,NA,2.489767,NA,NA,NA,NA,NA,0.581402
WS4_44.2_A,Sample,NA,NA,Dolomite,NA,3/05/19 21,59:24,19680,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,6.836097,NA,17.381763,NA,23.993718,NA,34.870882,NA,52.807133,NA,-2.633,25.952,4.006322,0.0013,43.798695,0.0022,1.0087142,4.006322,33.92163415774618,-0.260577,NA,0.012880735746370895,-0.188135,NA,NA,10.389976,NA,NA,NA,NA,NA,0.598058
WS4_54.4_A,Sample,NA,NA,Dolomite,NA,3/05/19 23,21:35,19681,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,5.761605,NA,15.943293,NA,21.389218,NA,32.034776,NA,45.094025,NA,-2.633,25.952,2.91224,0.0011,42.32382,0.0021,1.0087142,2.91224,32.44675915774618,-0.314622,NA,0.013850024716985307,-0.102669,NA,NA,6.925338,NA,NA,NA,NA,NA,0.541966
ETH-4,carbSTD,ETH-1,NA,Calcite,NA,3/05/20 00,43:29,19682,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,-7.337705,NA,-5.488998,NA,-13.334868,NA,-10.897731,NA,-13.587585,NA,-2.633,25.952,-10.279146,0.0011,20.342092,0.0018,1.0087142,-10.279146,11.66980522011648,-0.415098,NA,0.011971692402875038,0.050622,NA,NA,4.996292,NA,NA,NA,NA,NA,0.445606
ETH-2,Sample,NA,NA,Calcite,NA,3/05/20 02,05:41,19683,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,-7.166077,NA,-5.29954,NA,-13.210709,NA,-10.706929,NA,-14.64182,NA,-2.633,25.952,-10.102986,0.0008,20.53628,0.0012,1.0087142,-10.102986,11.86399322011648,-0.654781,NA,0.012970957883017808,-0.137454,NA,NA,3.36159,NA,NA,NA,NA,NA,0.193749
WS4_54.4_A,carbSTD,IAEA-C2,NA,Dolomite,NA,3/05/20 03,27:45,19684,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,5.758048,NA,16.000028,NA,21.461506,NA,32.089828,NA,46.930331,NA,-2.633,25.952,2.906367,0.0011,42.382098,0.0022,1.0087142,2.906367,32.50503715774618,-0.29511,NA,0.012232732650968503,-0.161006,NA,NA,8.587696,NA,NA,NA,NA,NA,0.562447
KDW2_119.1_A_A,Sample,NA,NA,Dolomite,NA,3/05/20 04,48:23,19685,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,3.813638,NA,11.111323,NA,14.606731,NA,22.198649,NA,32.619195,NA,-2.633,25.952,1.010396,0.0015,37.36567,0.0046,1.0087142,1.010396,27.488609157746183,-0.289921,NA,0.015386336172469019,-0.144217,NA,NA,6.34769,NA,NA,NA,NA,NA,0.569717
SB1_98_A,carbSTD,ETH-3,NA,Dolomite,NA,3/05/20 06,11:17,19686,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,6.623967,NA,18.024892,NA,24.385871,NA,36.254768,NA,41.629569,NA,-2.633,25.952,3.756413,0.001,44.45972,0.0023,1.0087142,3.756413,34.58265915774618,-0.281598,NA,0.013111266387574856,-0.115671,NA,NA,-1.353639,NA,NA,NA,NA,NA,0.575868
ETH-4,Sample,NA,NA,Calcite,NA,3/05/20 07,33:26,19687,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,-7.333886,NA,-5.462108,NA,-13.297984,NA,-11.03239,NA,-19.12402,NA,-2.633,25.952,-10.276064,0.0011,20.369701,0.0012,1.0087142,-10.276064,11.697414220116478,-0.408271,NA,0.01203403808435115,-0.139598,NA,NA,-0.70164,NA,NA,NA,NA,NA,0.45277
IAEA-C2,carbSTD,ETH-3,NA,Calcite,NA,3/05/20 08,55:31,19688,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,-4.90118,NA,4.391841,NA,-1.007621,NA,8.681395,NA,15.3735,NA,-2.633,25.952,-8.043308,0.0009,30.484656,0.0016,1.0087142,-8.043308,21.81236922011648,-0.24742,NA,0.013391753610067348,-0.120569,NA,NA,11.952754,NA,NA,NA,NA,NA,0.61851
WS4_44.2_A,Sample,NA,NA,Dolomite,NA,3/05/20 10,26:02,19689,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,6.849772,NA,17.443664,NA,24.04552,NA,35.027868,NA,45.147161,NA,-2.633,25.952,4.018652,0.0066,43.862239,0.0153,1.0087142,4.018652,33.985178157746184,-0.283814,NA,0.012780916268654631,-0.158139,NA,NA,2.90419,NA,NA,NA,NA,NA,0.57363
SB1_69_A,Sample,NA,NA,Dolomite,NA,3/05/20 11,47:54,19690,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,7.886743,NA,20.543078,NA,28.204777,NA,41.335523,NA,56.107447,NA,-2.633,25.952,5.012041,0.0009,47.04308,0.0024,1.0087142,5.012041,37.166019157746184,-0.282867,NA,0.014005213072839381,-0.16573,NA,NA,6.277761,NA,NA,NA,NA,NA,0.573523
WS4_30.0_A,carbSTD,ETH-4,NA,Dolomite,NA,3/05/20 13,09:37,19691,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,6.447537,NA,16.481946,NA,22.662517,NA,32.997532,NA,41.062393,NA,-2.633,25.952,3.624564,0.0013,42.875443,0.002,1.0087142,3.624564,32.99838215774618,-0.293264,NA,0.013195686111070198,-0.230324,NA,NA,1.268968,NA,NA,NA,NA,NA,0.564068
ETH-4,carbSTD,IAEA-C2,NA,Calcite,NA,3/05/20 14,31:52,19692,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,-7.338778,NA,-5.465012,NA,-13.31421,NA,-11.09296,NA,-16.0656,NA,-2.633,25.952,-10.281178,0.001,20.36673,0.0013,1.0087142,-10.281178,11.69444322011648,-0.416757,NA,0.012839892607581466,-0.194996,NA,NA,2.425239,NA,NA,NA,NA,NA,0.443859
ETH-3,carbSTD,IAEA-C1,NA,Calcite,NA,3/05/20 15,55:03,19693,NA,Nu_Perspective,70,NA,N,0,0.2085,0,20230518,NA,NA,4.398706,NA,11.827982,NA,15.963816,NA,23.621357,NA,35.665167,NA,-2.633,25.952,1.608504,0.0011,38.100353,0.0022,1.0087142,1.608504,29.428066220116477,-0.251004,NA,0.014639803429506422,-0.170429,NA,NA,7.286186,NA,NA,NA,NA,NA,0.610245
WS4_30.0_A,carbSTD,IAEA-C2,NA,Dolomite,NA,3/05/20 17,17:32,19694,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,6.400086,NA,16.36888,NA,22.507194,NA,32.926147,NA,38.80466,NA,-2.633,25.952,3.578061,0.0011,42.759429,0.0024,1.0087142,3.578061,32.88236815774618,-0.287151,NA,0.011881342345293153,-0.076978,NA,NA,-0.633834,NA,NA,NA,NA,NA,0.570532
WS4_44.2_A,Sample,NA,NA,Dolomite,NA,3/05/20 18,39:47,19695,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,6.847765,NA,17.417013,NA,23.978735,NA,34.969729,NA,47.947034,NA,-2.633,25.952,4.017485,0.0009,43.834872,0.0018,1.0087142,4.017485,33.95781115774618,-0.321211,NA,0.010266189780581948,-0.161922,NA,NA,5.644797,NA,NA,NA,NA,NA,0.534356
SB1_98_A,Sample,NA,NA,Dolomite,NA,3/05/20 20,01:37,19696,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,6.614313,NA,18.022311,NA,24.330168,NA,36.270731,NA,48.565037,NA,-2.633,25.952,3.746205,0.001,44.457092,0.0024,1.0087142,3.746205,34.580031157746184,-0.323577,NA,0.014864741133327515,-0.095198,NA,NA,5.310918,NA,NA,NA,NA,NA,0.531778
IAEA-C2,carbSTD,ETH-4,NA,Calcite,NA,3/05/20 21,24:43,19697,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,-4.890878,NA,4.399842,NA,-0.97518,NA,8.804601,NA,16.274242,NA,-2.633,25.952,-8.032608,0.0011,30.49285,0.0014,1.0087142,-8.032608,21.82056322011648,-0.233464,NA,0.016175022508914127,-0.01437,NA,NA,12.82343,NA,NA,NA,NA,NA,0.633165
ETH-1,carbSTD,ETH-2,NA,Calcite,NA,3/05/20 22,46:51,19698,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,4.684772,NA,11.342363,NA,15.353594,NA,22.430325,NA,27.451371,NA,-2.633,25.952,1.931608,0.001,37.600929,0.0022,1.0087142,1.931608,28.92864222011648,-0.673419,NA,0.012725260460538774,-0.37448,NA,NA,-0.062882,NA,NA,NA,NA,NA,0.166594
WS4_30.0_A,Sample,NA,NA,Dolomite,NA,3/05/21 00,17:28,19699,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,6.417037,NA,16.422552,NA,22.586582,NA,32.968509,NA,54.211653,NA,-2.633,25.952,3.594187,0.0011,42.814513,0.0023,1.0087142,3.594187,32.93745215774618,-0.278809,NA,0.015149439342019013,-0.141572,NA,NA,14.064791,NA,NA,NA,NA,NA,0.579275
WS2_9.2_A,carbSTD,ETH-3,NA,Dolomite,NA,3/05/21 01,39:27,19700,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,5.162016,NA,13.239181,NA,18.081753,NA,26.647104,NA,30.433499,NA,-2.633,25.952,2.371386,0.001,39.54795,0.0023,1.0087142,2.371386,29.67088915774618,-0.322496,NA,0.011956040368492082,-0.006337,NA,NA,-1.351998,NA,NA,NA,NA,NA,0.534569
WS4_54.4_A,carbSTD,IAEA-C2,NA,Dolomite,NA,3/05/21 03,03:02,19701,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,5.760336,NA,15.992543,NA,21.436024,NA,32.281073,NA,40.778033,NA,-2.633,25.952,2.909083,0.0011,42.374405,0.0018,1.0087142,2.909083,32.497344157746184,-0.315155,NA,0.015588470263417567,0.038998,NA,NA,2.672804,NA,NA,NA,NA,NA,0.541393
ETH-2,Sample,NA,NA,Calcite,NA,3/05/21 04,25:04,19702,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,-7.165296,NA,-5.228449,NA,-13.142384,NA,-10.58756,NA,-10.178011,NA,-2.633,25.952,-10.10478,0.0009,20.609293,0.0014,1.0087142,-10.10478,11.93700622011648,-0.656616,NA,0.011491134558642722,-0.159732,NA,NA,7.76458,NA,NA,NA,NA,NA,0.191803
ETH-3,Sample,NA,NA,Calcite,NA,3/05/21 05,47:20,19703,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,4.400184,NA,11.833313,NA,15.960043,NA,23.542101,NA,32.493059,NA,-2.633,25.952,1.609886,0.0012,38.105825,0.002,1.0087142,1.609886,29.433538220116482,-0.261413,NA,0.014874129654300301,-0.258378,NA,NA,4.189027,NA,NA,NA,NA,NA,0.59931
WS2_9.2_A,Sample,NA,NA,Dolomite,NA,3/05/21 07,09:58,19704,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,5.1628,NA,13.238395,NA,18.080314,NA,26.337305,NA,31.031644,NA,-2.633,25.952,2.372252,0.0012,39.547141,0.0025,1.0087142,2.372252,29.670080157746185,-0.323951,NA,0.010812570064991927,-0.306542,NA,NA,-0.771611,NA,NA,NA,NA,NA,0.533041
ETH-4,Sample,NA,NA,Calcite,NA,3/05/21 08,32:22,19705,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,-7.336444,NA,-5.449919,NA,-13.305743,NA,-11.086843,NA,-17.414984,NA,-2.633,25.952,-10.279245,0.0009,20.382226,0.0013,1.0087142,-10.279245,11.709939220116478,-0.425517,NA,0.01108358538702702,-0.219157,NA,NA,1.018136,NA,NA,NA,NA,NA,0.434652
IAEA-C1,Sample,NA,NA,Calcite,NA,3/05/21 09,54:29,19706,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20230518,NA,NA,5.069265,NA,11.227144,NA,15.768425,NA,22.357501,NA,27.12076,NA,-2.633,25.952,2.346172,0.0011,37.481696,0.0019,1.0087142,2.346172,28.80940922011648,-0.547725,NA,0.011650964509080297,-0.217885,NA,NA,-0.568384,NA,NA,NA,NA,NA,0.298544
IAEA-C2,carbSTD,ETH-2,NA,Calcite,NA,3/05/21 11,58:26,19707,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,-4.900123,NA,4.397019,NA,-0.994714,NA,8.878465,NA,9.135592,NA,-2.633,25.952,-8.04237,0.0009,30.489972,0.0018,1.0087142,-8.04237,21.81768522011648,-0.240666,NA,0.01536415868204526,0.06447,NA,NA,5.724535,NA,NA,NA,NA,NA,0.625603
ETH-1,carbSTD,ETH-4,NA,Calcite,NA,3/05/21 13,21:08,19708,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20230518,NA,NA,4.677712,NA,11.327794,NA,15.350604,NA,22.535237,NA,31.816456,NA,-2.633,25.952,1.924608,0.0012,37.585982,0.0023,1.0087142,1.924608,28.91369522011648,-0.654963,NA,0.014517166074319169,-0.243104,NA,NA,4.221258,NA,NA,NA,NA,NA,0.185985
ETH-3,carbSTD,ETH-3,NA,Calcite,NA,3/10/24 12,22:38,20660,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231024,NA,NA,4.35345,NA,11.652699,NA,15.926872,NA,23.307783,NA,37.845937,NA,-2.57,26.089,1.628269,0.0008,38.064595,0.0021,1.0087142,1.628269,29.392308220116476,-0.070577,NA,0.010420277797490407,-0.130323,NA,NA,9.799399,NA,NA,NA,NA,NA,0.695299
ETH-1,Sample,NA,NA,Calcite,NA,3/10/24 14,25:46,20661,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231024,NA,NA,4.601953,NA,11.123488,NA,15.205513,NA,22.081304,NA,25.483594,NA,-2.57,26.089,1.912905,0.0007,37.520415,0.0018,1.0087142,1.912905,28.84812822011648,-0.521514,NA,0.00943857367414806,-0.283046,NA,NA,-1.465663,NA,NA,NA,NA,NA,0.232439
ETH-2,Sample,NA,NA,Calcite,NA,3/10/24 15,46:42,20662,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231024,NA,NA,-7.229368,NA,-5.373327,NA,-13.178001,NA,-10.847136,NA,-4.274878,NA,-2.57,26.089,-10.106921,0.0008,20.602468,0.002,1.0087142,-10.106921,11.930181220116477,-0.483028,NA,0.00973210298854715,-0.130824,NA,NA,14.134663,NA,NA,NA,NA,NA,0.27289
IAEA-C2,carbSTD,ETH-1,NA,Calcite,NA,3/10/24 17,50:02,20663,NA,Nu_Perspective,70,NA,Y,0,0.2085,0,20231024,NA,NA,-4.95945,NA,4.240678,NA,-1.109992,NA,8.407226,NA,4.086177,NA,-2.57,26.089,-8.038919,0.0007,30.472684,0.0011,1.0087142,-8.038919,21.80039722011648,-0.14153,NA,0.010449766994567943,-0.091392,NA,NA,1.061945,NA,NA,NA,NA,NA,0.623034
IAEA-C1,Sample,NA,NA,Calcite,NA,3/10/24 19,11:10,20664,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231024,NA,NA,5.011747,NA,11.071331,NA,15.660601,NA,21.931679,NA,17.539296,NA,-2.57,26.089,2.352185,0.0007,37.465884,0.0018,1.0087142,2.352185,28.79359722011648,-0.443389,NA,0.008314200034005069,-0.326263,NA,NA,-9.531282,NA,NA,NA,NA,NA,0.312619
MDE_78_A,Sample,NA,NA,Dolomite,NA,3/10/24 21,13:54,20665,NA,Nu_Perspective,70,Y,N,0,0.2085,0,20231024,NA,NA,3.085099,NA,6.556791,NA,9.363106,NA,12.958776,NA,8.8897,NA,-2.57,26.089,0.461705,0.0007,32.83308,0.0017,1.0087142,0.461705,22.956019157746184,-0.283704,NA,0.0091701719596955,-0.195212,NA,NA,-7.248508,NA,NA,NA,NA,NA,0.476744
